gene_id	seqlen
AT1G63260.2	258
AT1G63260.3	277
AT1G63260.4	211
AT1G63260.5	218
AT1G63260.6	284
AT1G63270.1	229
AT1G63280.1	120
AT1G63290.1	227
AT1G63295.1	151
AT1G63295.2	191
AT1G63300.1	1029
AT1G63310.1	154
AT1G63320.1	189
AT1G63330.1	559
AT1G63330.2	559
AT1G63330.3	559
AT1G63340.1	424
AT1G63350.1	898
AT1G63350.2	924
AT1G63350.3	924
AT1G63350.4	888
AT1G63360.1	884
AT1G63360.2	849
AT1G63370.1	450
AT1G63370.2	337
AT1G63380.1	282
AT1G63380.2	287
AT1G63380.3	280
AT1G63380.4	284
AT1G63390.1	168
AT1G63400.1	577
AT1G63410.1	191
AT1G63410.2	215
AT1G63410.3	153
AT1G63420.1	578
AT1G63420.2	473
AT1G63430.1	664
AT1G63430.2	688
AT1G63430.3	664
AT1G63440.1	995
AT1G63450.1	664
AT1G63460.1	167
AT1G63470.1	378
AT1G63480.1	361
AT1G63480.2	361
AT1G63480.3	355
AT1G63480.4	355
AT1G63480.5	355
AT1G63480.6	355
AT1G63480.7	355
AT1G63490.1	1208
AT1G63490.2	1461
AT1G63490.3	1002
AT1G63490.4	1462
AT1G63500.1	487
AT1G63520.1	528
AT1G63522.1	71
AT1G63530.1	499
AT1G63530.2	499
AT1G63530.3	522
AT1G63530.4	522
AT1G63535.1	60
AT1G63540.1	635
AT1G63550.1	324
AT1G63570.1	284
AT1G63570.2	337
AT1G63570.3	284
AT1G63580.1	273
AT1G63590.1	268
AT1G63600.1	328
AT1G63610.1	340
AT1G63610.2	257
AT1G63610.3	185
AT1G63615.1	92
AT1G63630.1	273
AT1G63630.2	152
AT1G63640.1	1071
AT1G63640.2	1065
AT1G63640.3	1072
AT1G63640.4	1071
AT1G63640.5	1061
AT1G63650.1	596
AT1G63650.2	596
AT1G63650.3	596
AT1G63660.1	534
AT1G63660.2	434
AT1G63670.1	689
AT1G63670.2	689
AT1G63670.3	689
AT1G63670.4	689
AT1G63670.5	509
AT1G63680.1	772
AT1G63680.2	772
AT1G63680.3	772
AT1G63690.1	540
AT1G63690.2	540
AT1G63700.1	883
AT1G63700.2	883
AT1G63710.1	523
AT1G63720.1	358
AT1G63730.1	966
AT1G63740.1	992
AT1G63740.2	1063
AT1G63750.1	964
AT1G63750.2	964
AT1G63750.3	1131
AT1G63770.1	918
AT1G63770.2	945
AT1G63770.3	987
AT1G63770.4	895
AT1G63770.5	975
AT1G63770.6	975
AT1G63770.7	883
AT1G63780.1	294
AT1G63800.1	185
AT1G63800.2	170
AT1G63810.1	1053
AT1G63810.2	1053
AT1G63820.1	293
AT1G63830.1	232
AT1G63830.2	232
AT1G63830.3	232
AT1G63830.4	170
AT1G63830.5	184
AT1G63840.1	166
AT1G63850.1	548
AT1G63855.1	159
AT1G63855.2	111
AT1G63855.3	196
AT1G63855.4	223
AT1G63855.5	111
AT1G63855.6	159
AT1G63860.1	1004
AT1G63860.2	988
AT1G63860.3	933
AT1G63860.4	933
AT1G63860.5	933
AT1G63860.6	975
AT1G63870.1	1031
AT1G63880.1	1017
AT1G63880.2	765
AT1G63900.1	343
AT1G63900.2	277
AT1G63910.1	370
AT1G63930.1	415
AT1G63940.1	486
AT1G63940.2	493
AT1G63940.3	416
AT1G63940.4	482
AT1G63950.1	113
AT1G63950.2	116
AT1G63960.1	101
AT1G63960.2	144
AT1G63970.1	231
AT1G63970.2	161
AT1G63980.1	391
AT1G63980.2	389
AT1G63990.1	383
AT1G63990.2	271
AT1G64000.1	195
AT1G64010.1	185
AT1G64010.2	199
AT1G64020.1	121
AT1G64030.1	385
AT1G64040.1	322
AT1G64050.1	668
AT1G64050.2	666
AT1G64060.1	944
AT1G64065.1	214
AT1G64070.1	997
AT1G64080.1	411
AT1G64090.1	255
AT1G64090.2	271
AT1G64100.1	666
AT1G64100.2	806
AT1G64100.3	666
AT1G64105.1	161
AT1G64107.1	91
AT1G64110.1	824
AT1G64110.2	829
AT1G64110.3	827
AT1G64110.4	829
AT1G64110.5	827
AT1G64130.1	88
AT1G64140.1	646
AT1G64150.1	370
AT1G64160.1	182
AT1G64170.1	811
AT1G64180.1	593
AT1G64185.1	118
AT1G64190.1	487
AT1G64195.1	72
AT1G64200.1	237
AT1G64200.2	237
AT1G64200.3	192
AT1G64210.1	587
AT1G64220.1	77
AT1G64230.1	148
AT1G64230.2	148
AT1G64230.3	157
AT1G64230.4	190
AT1G64230.5	190
AT1G64235.1	123
AT1G64253.1	393
AT1G64253.2	317
AT1G64253.3	185
AT1G64255.1	750
AT1G64260.1	719
AT1G64260.2	719
AT1G64280.1	593
AT1G64290.1	364
AT1G64295.1	356
AT1G64300.1	717
AT1G64300.2	717
AT1G64310.1	552
AT1G64320.1	623
AT1G64320.2	623
AT1G64330.1	555
AT1G64340.1	263
AT1G64340.2	259
AT1G64350.1	326
AT1G64355.1	199
AT1G64355.2	163
AT1G64355.3	146
AT1G64360.1	85
AT1G64370.1	178
AT1G64380.1	335
AT1G64385.1	351
AT1G64385.2	351
AT1G64390.1	620
AT1G64400.1	665
AT1G64405.1	118
AT1G64430.1	559
AT1G64430.2	559
AT1G64430.3	483
AT1G64440.1	348
AT1G64450.1	342
AT1G64455.1	212
AT1G64460.1	549
AT1G64480.1	214
AT1G64480.2	214
AT1G64480.3	214
AT1G64480.4	197
AT1G64490.1	124
AT1G64500.1	368
AT1G64510.1	207
AT1G64510.2	231
AT1G64520.1	267
AT1G64530.1	841
AT1G64530.2	686
AT1G64540.1	444
AT1G64540.2	444
AT1G64550.1	715
AT1G64561.1	82
AT1G64570.1	1239
AT1G64580.1	523
AT1G64583.1	512
AT1G64583.2	487
AT1G64584.1	71
AT1G64585.1	54
AT1G64590.1	334
AT1G64600.1	537
AT1G64610.1	647
AT1G64610.2	647
AT1G64620.1	352
AT1G64625.1	527
AT1G64625.2	517
AT1G64625.3	503
AT1G64625.4	424
AT1G64630.1	524
AT1G64633.1	1
AT1G64640.1	191
AT1G64650.1	462
AT1G64650.2	421
AT1G64660.1	441
AT1G64670.1	469
AT1G64670.2	524
AT1G64670.3	516
AT1G64680.1	250
AT1G64680.2	204
AT1G64690.1	273
AT1G64690.2	273
AT1G64690.3	323
AT1G64690.4	284
AT1G64700.1	203
AT1G64710.1	380
AT1G64710.2	357
AT1G64710.3	311
AT1G64720.1	385
AT1G64740.1	450
AT1G64750.1	74
AT1G64750.2	74
AT1G64750.3	115
AT1G64760.1	481
AT1G64760.2	481
AT1G64770.1	348
AT1G64770.2	313
AT1G64770.3	367
AT1G64780.1	514
AT1G64790.1	2610
AT1G64790.2	2696
AT1G64790.3	2681
AT1G64795.1	66
AT1G64800.1	115
AT1G64810.1	436
AT1G64810.2	460
AT1G64820.1	502
AT1G64830.1	431
AT1G64840.1	384
AT1G64850.1	162
AT1G64860.1	502
AT1G64860.2	498
AT1G64870.1	304
AT1G64880.1	515
AT1G64890.1	442
AT1G64900.1	506
AT1G64910.1	447
AT1G64920.1	452
AT1G64930.1	511
AT1G64940.1	511
AT1G64950.1	510
AT1G64960.1	1203
AT1G64960.2	1232
AT1G64970.1	348
AT1G64980.1	259
AT1G64980.2	279
AT1G64980.3	259
AT1G64990.1	468
AT1G64990.2	468
AT1G65000.1	83
AT1G65010.1	1345
AT1G65020.1	319
AT1G65030.1	345
AT1G65032.1	91
AT1G65040.1	281
AT1G65040.2	460
AT1G65040.3	389
AT1G65040.4	437
AT1G65040.5	259
AT1G65040.6	319
AT1G65050.1	162
AT1G65050.2	162
AT1G65060.1	561
AT1G65060.2	495
AT1G65070.1	857
AT1G65070.2	876
AT1G65070.3	645
AT1G65070.4	861
AT1G65080.1	525
AT1G65090.1	246
AT1G65090.2	379
AT1G65090.3	288
AT1G65110.1	1094
AT1G65110.2	1095
AT1G65113.1	92
AT1G65120.1	1121
AT1G65120.2	1147
AT1G65130.1	1079
AT1G65130.2	1027
AT1G65130.3	977
AT1G65130.4	977
AT1G65130.5	1076
AT1G65140.1	319
AT1G65150.1	296
AT1G65150.2	296
AT1G65160.1	148
AT1G65165.1	135
AT1G65170.1	259
AT1G65180.1	653
AT1G65190.1	396
AT1G65200.1	1101
AT1G65210.1	248
AT1G65220.1	411
AT1G65230.1	286
AT1G65240.1	475
AT1G65250.1	372
AT1G65260.1	330
AT1G65260.2	259
AT1G65270.1	292
AT1G65270.2	292
AT1G65270.3	292
AT1G65280.1	588
AT1G65280.2	588
AT1G65290.1	126
AT1G65295.1	115
AT1G65300.1	278
AT1G65310.1	282
AT1G65310.2	304
AT1G65320.1	425
AT1G65330.1	279
AT1G65340.1	503
AT1G65342.1	111
AT1G65346.1	122
AT1G65349.1	75
AT1G65350.1	319
AT1G65352.1	81
AT1G65360.1	226
AT1G65370.1	227
AT1G65380.1	720
AT1G65390.1	411
AT1G65390.2	254
AT1G65390.3	288
AT1G65410.1	345
AT1G65420.1	197
AT1G65425.1	112
AT1G65430.1	567
AT1G65440.1	1647
AT1G65440.2	1642
AT1G65440.3	1454
AT1G65440.4	1647
AT1G65450.1	450
AT1G65450.2	166
AT1G65450.3	286
AT1G65470.1	815
AT1G65470.2	807
AT1G65480.1	175
AT1G65480.2	219
AT1G65481.1	87
AT1G65483.1	76
AT1G65483.2	76
AT1G65484.1	80
AT1G65484.2	79
AT1G65486.1	88
AT1G65486.2	61
AT1G65486.3	97
AT1G65486.4	93
AT1G65490.1	88
AT1G65490.2	111
AT1G65490.3	97
AT1G65500.1	86
AT1G65510.1	80
AT1G65510.2	97
AT1G65520.1	240
AT1G65540.1	736
AT1G65540.2	736
AT1G65540.3	736
AT1G65541.1	31
AT1G65550.1	541
AT1G65560.1	350
AT1G65560.2	274
AT1G65570.1	397
AT1G65580.1	1101
AT1G65580.2	835
AT1G65590.1	535
AT1G65610.1	623
AT1G65620.1	199
AT1G65620.2	199
AT1G65620.3	199
AT1G65620.4	199
AT1G65620.5	199
AT1G65630.1	559
AT1G65640.1	436
AT1G65640.2	518
AT1G65650.1	330
AT1G65660.1	535
AT1G65670.1	482
AT1G65680.1	273
AT1G65681.1	223
AT1G65690.1	252
AT1G65700.1	98
AT1G65700.2	98
AT1G65700.3	141
AT1G65710.1	455
AT1G65720.1	180
AT1G65730.1	688
AT1G65735.1	64
AT1G65740.1	371
AT1G65760.1	362
AT1G65770.1	360
AT1G65780.1	1065
AT1G65790.1	843
AT1G65790.2	606
AT1G65790.3	606
AT1G65800.1	847
AT1G65800.2	610
AT1G65810.1	1050
AT1G65810.2	1016
AT1G65810.3	1028
AT1G65820.1	146
AT1G65820.2	162
AT1G65820.3	194
AT1G65840.1	497
AT1G65845.1	104
AT1G65850.1	1036
AT1G65850.2	1051
AT1G65850.3	926
AT1G65860.1	459
AT1G65870.1	189
AT1G65880.1	580
AT1G65890.1	578
AT1G65900.1	408
AT1G65900.2	363
AT1G65910.1	631
AT1G65920.1	1006
AT1G65920.2	960
AT1G65930.1	410
AT1G65950.1	551
AT1G65950.2	460
AT1G65960.1	365
AT1G65960.2	494
AT1G65960.3	365
AT1G65960.4	365
AT1G65970.1	162
AT1G65980.1	162
AT1G65980.2	87
AT1G65985.1	456
AT1G65985.2	456
AT1G65990.1	553
AT1G66000.1	315
AT1G66020.1	598
AT1G66020.2	429
AT1G66030.1	167
AT1G66040.1	622
AT1G66045.1	144
AT1G66050.1	623
AT1G66060.1	315
AT1G66070.1	226
AT1G66070.2	226
AT1G66080.1	190
AT1G66090.1	429
AT1G66100.1	134
AT1G66110.1	338
AT1G66120.1	572
AT1G66130.1	364
AT1G66140.1	260
AT1G66145.1	101
AT1G66150.1	942
AT1G66160.1	431
AT1G66160.2	415
AT1G66170.1	704
AT1G66180.1	430
AT1G66190.1	270
AT1G66200.1	356
AT1G66200.2	272
AT1G66200.3	365
AT1G66210.1	759
AT1G66220.1	753
AT1G66230.1	282
AT1G66235.1	284
AT1G66235.2	202
AT1G66240.1	106
AT1G66240.2	66
AT1G66240.3	41
AT1G66245.1	287
AT1G66250.1	505
AT1G66260.1	295
AT1G66260.2	295
AT1G66270.1	524
AT1G66270.2	522
AT1G66280.1	524
AT1G66290.1	453
AT1G66300.1	456
AT1G66300.2	410
AT1G66310.1	442
AT1G66320.1	457
AT1G66330.1	417
AT1G66330.2	417
AT1G66340.1	738
AT1G66345.1	544
AT1G66350.1	511
AT1G66360.1	174
AT1G66370.1	246
AT1G66380.1	139
AT1G66380.2	110
AT1G66380.3	106
AT1G66390.1	249
AT1G66400.1	157
AT1G66410.1	149
AT1G66410.2	159
AT1G66410.3	113
AT1G66410.4	113
AT1G66420.1	282
AT1G66430.1	384
AT1G66440.1	726
AT1G66450.1	700
AT1G66450.2	725
AT1G66460.1	467
AT1G66460.2	345
AT1G66460.3	494
AT1G66465.1	81
AT1G66465.2	81
AT1G66470.1	298
AT1G66480.1	225
AT1G66490.1	360
AT1G66500.1	416
AT1G66510.1	399
AT1G66510.2	399
AT1G66510.3	355
AT1G66510.4	399
AT1G66520.1	355
AT1G66520.2	328
AT1G66530.1	590
AT1G66540.1	386
AT1G66540.2	327
AT1G66550.1	254
AT1G66550.2	249
AT1G66560.1	249
AT1G66570.1	491
AT1G66570.2	417
AT1G66570.3	456
AT1G66580.1	221
AT1G66590.1	98
AT1G66590.2	113
AT1G66600.1	241
AT1G66610.1	366
AT1G66610.2	237
AT1G66620.1	313
AT1G66630.1	303
AT1G66640.1	416
AT1G66650.1	329
AT1G66660.1	224
AT1G66660.2	348
AT1G66670.1	309
AT1G66680.1	358
AT1G66690.1	353
AT1G66700.1	353
AT1G66700.3	259
AT1G66720.1	352
AT1G66730.1	1396
AT1G66740.1	196
AT1G66750.1	348
AT1G66760.1	466
AT1G66760.2	482
AT1G66760.3	338
AT1G66760.4	393
AT1G66770.1	261
AT1G66780.1	485
AT1G66800.1	319
AT1G66810.1	310
AT1G66810.2	227
AT1G66810.3	310
AT1G66820.1	109
AT1G66830.1	685
AT1G66840.1	607
AT1G66840.2	607
AT1G66850.1	102
AT1G66852.1	110
AT1G66855.1	111
AT1G66860.1	433
AT1G66870.1	111
AT1G66870.2	138
AT1G66880.1	1296
AT1G66880.2	917
AT1G66880.3	675
AT1G66890.1	158
AT1G66900.1	272
AT1G66910.1	666
AT1G66910.2	663
AT1G66920.1	609
AT1G66920.2	617
AT1G66920.3	591
AT1G66930.1	674
AT1G66930.2	883
AT1G66930.3	643
AT1G66940.1	332
AT1G66940.2	309
AT1G66940.3	309
AT1G66940.4	361
AT1G66950.1	1454
AT1G66960.1	763
AT1G66960.2	772
AT1G66960.3	763
AT1G66960.4	763
AT1G66970.1	763
AT1G66970.2	785
AT1G66970.3	569
AT1G66980.1	1118
AT1G66980.2	1147
AT1G66980.3	1145
AT1G66980.4	1101
AT1G67000.1	892
AT1G67020.1	659
AT1G67025.1	221
AT1G67025.2	141
AT1G67030.1	197
AT1G67035.1	190
AT1G67035.2	229
AT1G67040.1	826
AT1G67040.2	828
AT1G67050.1	264
AT1G67060.1	234
AT1G67060.2	167
AT1G67060.3	167
AT1G67070.1	441
AT1G67070.2	441
AT1G67070.3	342
AT1G67080.1	220
AT1G67080.2	163
AT1G67090.1	180
AT1G67090.2	136
AT1G67100.1	233
AT1G67110.1	512
AT1G67110.2	375
AT1G67120.1	5393
AT1G67120.2	5400
AT1G67130.1	391
AT1G67140.1	2221
AT1G67140.2	2222
AT1G67140.3	2222
AT1G67148.1	45
AT1G67150.1	408
AT1G67150.2	412
AT1G67150.3	365
AT1G67150.4	408
AT1G67160.1	450
AT1G67170.1	359
AT1G67170.2	359
AT1G67180.1	453
AT1G67180.2	453
AT1G67180.3	318
AT1G67180.4	318
AT1G67180.5	371
AT1G67180.6	400
AT1G67180.7	371
AT1G67190.1	419
AT1G67190.2	419
AT1G67210.1	405
AT1G67210.2	403
AT1G67210.3	309
AT1G67220.1	1367
AT1G67230.1	1132
AT1G67235.1	154
AT1G67250.1	141
AT1G67260.1	359
AT1G67260.2	351
AT1G67260.3	351
AT1G67265.1	40
AT1G67270.1	493
AT1G67280.1	350
AT1G67280.2	262
AT1G67290.1	615
AT1G67300.1	493
AT1G67300.2	494
AT1G67300.3	493
AT1G67300.4	429
AT1G67300.5	429
AT1G67300.6	449
AT1G67300.7	449
AT1G67310.1	1016
AT1G67320.1	449
AT1G67320.2	454
AT1G67320.3	490
AT1G67325.1	287
AT1G67325.2	288
AT1G67330.1	291
AT1G67340.1	379
AT1G67350.1	98
AT1G67350.2	98
AT1G67360.1	240
AT1G67360.2	240
AT1G67370.1	596
AT1G67390.1	479
AT1G67400.1	281
AT1G67410.1	430
AT1G67410.2	312
AT1G67420.1	872
AT1G67420.2	922
AT1G67420.3	783
AT1G67420.4	943
AT1G67420.5	894
AT1G67420.6	893
AT1G67430.1	175
AT1G67430.2	131
AT1G67440.1	433
AT1G67440.2	490
AT1G67450.1	398
AT1G67455.1	216
AT1G67455.2	208
AT1G67460.1	299
AT1G67460.2	294
AT1G67470.1	389
AT1G67480.1	376
AT1G67480.2	376
AT1G67480.3	376
AT1G67490.1	852
AT1G67490.2	768
AT1G67500.1	1890
AT1G67500.2	1915
AT1G67500.3	1889
AT1G67500.4	1629
AT1G67500.5	1889
AT1G67500.6	1890
AT1G67500.7	1915
AT1G67510.1	719
AT1G67520.1	587
AT1G67520.2	662
AT1G67520.3	818
AT1G67520.4	775
AT1G67520.5	581
AT1G67520.6	825
AT1G67520.7	610
AT1G67520.8	610
AT1G67530.1	782
AT1G67530.2	782
AT1G67530.3	548
AT1G67530.4	782
AT1G67540.1	232
AT1G67540.2	255
AT1G67550.1	838
AT1G67560.1	917
AT1G67570.1	456
AT1G67570.2	433
AT1G67580.1	752
AT1G67580.2	752
AT1G67590.1	347
AT1G67590.2	279
AT1G67600.1	163
AT1G67620.1	184
AT1G67623.1	296
AT1G67630.1	620
AT1G67635.1	110
AT1G67635.2	78
AT1G67640.1	441
AT1G67650.1	651
AT1G67660.1	355
AT1G67660.2	305
AT1G67660.3	334
AT1G67670.1	64
AT1G67680.1	664
AT1G67690.1	710
AT1G67700.1	230
AT1G67700.2	231
AT1G67700.3	229
AT1G67700.4	230
AT1G67700.5	231
AT1G67710.1	521
AT1G67710.2	456
AT1G67710.3	447
AT1G67720.1	929
AT1G67730.1	318
AT1G67740.1	189
AT1G67750.1	408
AT1G67760.1	120
AT1G67770.1	527
AT1G67775.1	86
AT1G67780.1	512
AT1G67780.2	512
AT1G67785.1	63
AT1G67790.1	664
AT1G67800.1	433
AT1G67800.2	453
AT1G67800.3	433
AT1G67800.4	433
AT1G67800.5	407
AT1G67800.6	433
AT1G67810.1	258
AT1G67820.1	445
AT1G67820.2	409
AT1G67830.1	372
AT1G67840.1	611
AT1G67840.2	445
AT1G67850.1	404
AT1G67850.2	404
AT1G67850.3	404
AT1G67850.4	388
AT1G67850.5	404
AT1G67850.6	404
AT1G67850.7	404
AT1G67855.1	42
AT1G67856.1	133
AT1G67860.1	78
AT1G67865.1	75
AT1G67865.2	75
AT1G67870.1	279
AT1G67880.1	390
AT1G67890.1	765
AT1G67890.2	738
AT1G67890.3	738
AT1G67890.4	610
AT1G67900.1	631
AT1G67900.2	631
AT1G67900.3	631
AT1G67900.4	631
AT1G67900.5	631
AT1G67900.6	631
AT1G67910.1	91
AT1G67910.2	91
AT1G67920.1	67
AT1G67930.1	832
AT1G67940.1	263
AT1G67950.1	278
AT1G67950.2	279
AT1G67950.3	279
AT1G67950.4	219
AT1G67960.1	624
AT1G67970.1	374
AT1G67980.1	232
AT1G67980.2	164
AT1G67990.1	233
AT1G68000.1	227
AT1G68010.1	386
AT1G68010.2	387
AT1G68010.3	360
AT1G68020.1	700
AT1G68020.2	860
AT1G68020.3	860
AT1G68030.1	315
AT1G68030.2	270
AT1G68030.3	254
AT1G68040.1	363
AT1G68050.1	619
AT1G68060.1	622
AT1G68070.1	343
AT1G68080.1	389
AT1G68080.2	339
AT1G68080.3	369
AT1G68080.4	383
AT1G68080.5	363
AT1G68090.1	316
AT1G68090.2	251
AT1G68100.1	469
AT1G68100.2	432
AT1G68110.1	379
AT1G68120.1	269
AT1G68130.1	419
AT1G68130.2	333
AT1G68140.1	334
AT1G68140.2	308
AT1G68140.3	334
AT1G68140.4	334
AT1G68150.1	374
AT1G68160.1	273
AT1G68170.1	356
AT1G68170.2	366
AT1G68180.1	235
AT1G68185.1	215
AT1G68185.2	261
AT1G68185.3	215
AT1G68190.1	356
AT1G68190.2	385
AT1G68190.3	356
AT1G68200.1	308
AT1G68200.2	307
AT1G68200.3	201
AT1G68200.4	201
AT1G68200.5	308
AT1G68200.6	307
AT1G68210.1	755
AT1G68220.1	201
AT1G68230.1	162
AT1G68230.2	215
AT1G68238.1	65
AT1G68240.1	185
AT1G68240.2	174
AT1G68250.1	133
AT1G68250.2	111
AT1G68260.1	190
AT1G68270.1	535
AT1G68280.1	192
AT1G68290.1	290
AT1G68300.1	160
AT1G68310.1	159
AT1G68310.2	157
AT1G68320.1	286
AT1G68325.1	96
AT1G68330.1	268
AT1G68340.1	246
AT1G68340.2	246
AT1G68340.3	237
AT1G68350.1	162
AT1G68360.1	244
AT1G68370.1	410
AT1G68380.1	392
AT1G68390.1	408
AT1G68400.1	670
AT1G68410.1	436
AT1G68410.2	436
AT1G68410.3	436
AT1G68410.4	436
AT1G68420.1	87
AT1G68430.1	146
AT1G68440.1	306
AT1G68450.1	152
AT1G68460.1	357
AT1G68470.1	455
AT1G68480.1	253
AT1G68480.2	184
AT1G68480.3	187
AT1G68490.1	183
AT1G68500.1	93
AT1G68510.1	233
AT1G68520.1	406
AT1G68526.1	96
AT1G68530.1	497
AT1G68530.2	377
AT1G68540.1	321
AT1G68540.2	214
AT1G68550.1	324
AT1G68550.2	324
AT1G68560.1	915
AT1G68570.1	596
AT1G68570.2	566
AT1G68580.1	428
AT1G68580.2	648
AT1G68580.3	552
AT1G68580.4	524
AT1G68580.5	602
AT1G68585.1	116
AT1G68590.1	166
AT1G68590.2	163
AT1G68600.1	537
AT1G68610.1	160
AT1G68620.1	336
AT1G68630.1	161
AT1G68640.1	452
AT1G68650.1	228
AT1G68660.1	159
AT1G68660.2	129
AT1G68670.1	354
AT1G68680.1	75
AT1G68690.1	708
AT1G68690.2	708
AT1G68690.3	708
AT1G68690.4	662
AT1G68700.1	142
AT1G68710.1	1200
AT1G68710.2	1200
AT1G68710.3	1226
AT1G68720.1	1307
AT1G68723.1	68
AT1G68725.1	248
AT1G68730.1	170
AT1G68740.1	784
AT1G68740.2	723
AT1G68750.1	1032
AT1G68760.1	147
AT1G68765.1	77
AT1G68780.1	432
AT1G68790.1	1085
AT1G68795.1	118
AT1G68800.1	356
AT1G68800.2	362
AT1G68810.1	368
AT1G68820.1	468
AT1G68820.2	437
AT1G68820.3	431
AT1G68820.4	474
AT1G68825.1	46
AT1G68825.2	46
AT1G68830.1	562
AT1G68840.1	352
AT1G68840.2	352
AT1G68845.1	138
AT1G68850.1	336
AT1G68862.1	55
AT1G68862.2	69
AT1G68862.3	55
AT1G68862.4	55
AT1G68870.1	147
AT1G68875.1	153
AT1G68877.1	62
AT1G68880.1	138
AT1G68890.1	1715
AT1G68890.2	1371
AT1G68905.1	95
AT1G68907.1	96
AT1G68910.1	627
AT1G68910.2	582
AT1G68910.3	582
AT1G68920.1	486
AT1G68920.2	486
AT1G68920.3	485
AT1G68920.4	486
AT1G68930.1	743
AT1G68930.2	717
AT1G68935.1	63
AT1G68937.1	94
AT1G68940.1	1086
AT1G68940.2	1088
AT1G68940.3	1061
AT1G68945.1	48
AT1G68960.1	376
AT1G68960.2	257
AT1G68980.1	619
AT1G68990.1	976
AT1G68990.2	983
AT1G69010.1	311
AT1G69020.1	757
AT1G69020.2	789
AT1G69030.1	317
AT1G69040.1	451
AT1G69040.2	455
AT1G69050.1	94
AT1G69060.1	630
AT1G69070.1	901
AT1G69070.2	904
AT1G69080.1	223
AT1G69080.2	209
AT1G69085.1	117
AT1G69090.1	401
AT1G69100.1	367
AT1G69100.2	375
AT1G69120.1	256
AT1G69120.2	234
AT1G69120.3	194
AT1G69150.1	517
AT1G69160.1	321
AT1G69170.1	405
AT1G69180.1	181
AT1G69190.1	484
AT1G69200.1	614
AT1G69210.1	305
AT1G69210.2	235
AT1G69220.1	836
AT1G69220.2	809
AT1G69230.1	110
AT1G69230.2	110
AT1G69240.1	444
AT1G69250.1	427
AT1G69250.2	389
AT1G69260.1	345
AT1G69270.1	540
AT1G69280.1	400
AT1G69280.2	368
AT1G69280.3	400
AT1G69290.1	658
AT1G69295.1	222
AT1G69295.2	218
AT1G69310.1	287
AT1G69310.2	287
AT1G69310.3	283
AT1G69310.4	287
AT1G69320.1	107
AT1G69325.1	120
AT1G69330.1	270
AT1G69340.1	562
AT1G69340.2	562
AT1G69350.1	787
AT1G69360.1	896
AT1G69370.1	316
AT1G69380.1	373
AT1G69390.1	229
AT1G69400.1	314
AT1G69400.2	272
AT1G69410.1	158
AT1G69420.1	596
AT1G69420.2	596
AT1G69430.1	350
AT1G69440.1	990
AT1G69450.1	711
AT1G69450.2	711
AT1G69450.3	738
AT1G69460.1	214
AT1G69470.1	140
AT1G69480.1	777
AT1G69480.2	777
AT1G69485.1	63
AT1G69490.1	268
AT1G69500.1	524
AT1G69510.1	137
AT1G69510.2	137
AT1G69510.3	137
AT1G69520.1	231
AT1G69520.2	245
AT1G69523.1	300
AT1G69526.1	228
AT1G69526.2	307
AT1G69526.3	197
AT1G69530.1	250
AT1G69530.2	250
AT1G69530.3	275
AT1G69530.4	220
AT1G69530.5	245
AT1G69540.1	344
AT1G69540.2	367
AT1G69540.3	251
AT1G69550.1	1400
AT1G69560.1	330
AT1G69560.2	346
AT1G69570.1	399
AT1G69580.1	336
AT1G69580.2	337
AT1G69588.1	124
AT1G69600.1	242
AT1G69610.1	636
AT1G69610.2	637
AT1G69610.3	592
AT1G69620.1	119
AT1G69630.1	451
AT1G69640.1	260
AT1G69650.1	294
AT1G69660.1	231
AT1G69670.1	732
AT1G69670.2	732
AT1G69680.1	202
AT1G69690.1	325
AT1G69700.1	184
AT1G69710.1	1041
AT1G69710.2	1028
AT1G69720.1	285
AT1G69720.2	227
AT1G69720.3	285
AT1G69730.1	792
AT1G69740.1	430
AT1G69740.2	430
AT1G69740.3	430
AT1G69750.1	98
AT1G69750.2	70
AT1G69750.3	98
AT1G69750.4	98
AT1G69750.5	98
AT1G69760.1	177
AT1G69770.1	839
AT1G69780.1	294
AT1G69790.1	387
AT1G69790.2	376
AT1G69800.1	447
AT1G69800.2	476
AT1G69800.3	373
AT1G69810.1	387
AT1G69810.2	329
AT1G69818.1	73
AT1G69820.1	226
AT1G69825.1	73
AT1G69828.1	74
AT1G69830.1	887
AT1G69840.1	286
AT1G69840.2	286
AT1G69840.3	286
AT1G69840.4	286
AT1G69840.5	286
AT1G69840.6	286
AT1G69840.7	286
AT1G69850.1	585
AT1G69860.1	555
AT1G69870.1	620
AT1G69880.1	148
AT1G69890.1	279
AT1G69900.1	397
AT1G69910.1	636
AT1G69920.1	254
AT1G69930.1	234
AT1G69935.1	192
AT1G69935.2	159
AT1G69940.1	361
AT1G69960.1	307
AT1G69970.1	118
AT1G69970.2	102
AT1G69980.1	205
AT1G69990.1	591
AT1G70000.1	261
AT1G70000.2	261
AT1G70020.1	225
AT1G70030.1	160
AT1G70030.2	139
AT1G70030.3	125
AT1G70040.1	193
AT1G70060.1	1326
AT1G70060.2	1326
AT1G70070.1	1171
AT1G70080.1	611
AT1G70090.1	390
AT1G70090.2	390
AT1G70100.1	467
AT1G70100.2	467
AT1G70100.3	504
AT1G70100.4	482
AT1G70100.5	467
AT1G70100.6	504
AT1G70110.1	666
AT1G70120.1	193
AT1G70130.1	656
AT1G70140.1	760
AT1G70150.1	374
